Episode reward: 0.850	Steps: 16	Avg. loss: 0.0	Avg. reward: 0.85	Avg. Q: 1.0	Greedinessless: 0.85	Vanilla reward: 24.000
Episode reward: 0.980	Steps: 45597	Avg. loss: 0.00012735038762912154	Avg. reward: 0.9523000000000005	Avg. Q: 0.9512016773223877	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.970	Steps: 45601	Avg. loss: 0.00012099635205231607	Avg. reward: 0.9526000000000004	Avg. Q: 0.940608873963356	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.960	Steps: 45606	Avg. loss: 0.00020262470934540033	Avg. reward: 0.9528000000000004	Avg. Q: 0.9289083242416382	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.940	Steps: 45613	Avg. loss: 7.18325754860416e-05	Avg. reward: 0.9524000000000005	Avg. Q: 0.893478776727404	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.900	Steps: 45624	Avg. loss: 0.00012111996814686184	Avg. reward: 0.9515000000000005	Avg. Q: 0.8360438960971255	Greedinessless: 0.02	Vanilla reward: 59.000
Episode reward: 0.940	Steps: 45631	Avg. loss: 0.00012175866140751168	Avg. reward: 0.9515000000000005	Avg. Q: 0.8660620961870465	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 45636	Avg. loss: 7.985052798176184e-05	Avg. reward: 0.9519000000000004	Avg. Q: 0.9074092467625936	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.920	Steps: 45645	Avg. loss: 0.00023831959697417915	Avg. reward: 0.9520000000000004	Avg. Q: 0.9082951369108977	Greedinessless: 0.02	Vanilla reward: 60.000
Episode reward: 0.920	Steps: 45654	Avg. loss: 8.26629766379483e-05	Avg. reward: 0.9518000000000005	Avg. Q: 0.8313806984159682	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.970	Steps: 45658	Avg. loss: 0.00010043094516731799	Avg. reward: 0.9525000000000005	Avg. Q: 0.9378632505734762	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.980	Steps: 45661	Avg. loss: 7.770682714181021e-05	Avg. reward: 0.9527000000000004	Avg. Q: 0.9566401441891988	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.970	Steps: 45665	Avg. loss: 0.00015854874800425023	Avg. reward: 0.9525000000000002	Avg. Q: 0.9333235869805018	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.980	Steps: 45668	Avg. loss: 9.508771472610533e-05	Avg. reward: 0.9530000000000003	Avg. Q: 0.9349943929248385	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.990	Steps: 45670	Avg. loss: 0.0	Avg. reward: 0.9538000000000001	Avg. Q: 0.9646624426047007	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 45677	Avg. loss: 0.0003131043122266419	Avg. reward: 0.9534000000000001	Avg. Q: 0.8762955722354707	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.990	Steps: 45679	Avg. loss: 0.0	Avg. reward: 0.9538	Avg. Q: 0.967519203821818	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 45684	Avg. loss: 8.842844545142725e-05	Avg. reward: 0.9539999999999997	Avg. Q: 0.9192575931549072	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.990	Steps: 45686	Avg. loss: 0.0	Avg. reward: 0.9546999999999999	Avg. Q: 0.9624014099438986	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.990	Steps: 45688	Avg. loss: 0.00015088381769601256	Avg. reward: 0.9552999999999997	Avg. Q: 0.9523996710777283	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 45693	Avg. loss: 6.107931403676048e-05	Avg. reward: 0.9555999999999998	Avg. Q: 0.9390801668167115	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.920	Steps: 45702	Avg. loss: 7.235353041323833e-05	Avg. reward: 0.9550999999999996	Avg. Q: 0.9209449666517752	Greedinessless: 0.02	Vanilla reward: 60.000
Episode reward: 0.920	Steps: 45711	Avg. loss: 0.00025286363961640745	Avg. reward: 0.9546999999999997	Avg. Q: 0.8237184551027086	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.960	Steps: 45716	Avg. loss: 0.00012038300337735564	Avg. reward: 0.9545999999999996	Avg. Q: 0.9199292659759521	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.990	Steps: 45718	Avg. loss: 0.0	Avg. reward: 0.9551999999999995	Avg. Q: 0.965415765841802	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 45723	Avg. loss: 7.581819227198139e-05	Avg. reward: 0.9551999999999995	Avg. Q: 0.9481095711390177	Greedinessless: 0.02	Vanilla reward: 76.000
Episode reward: 0.960	Steps: 45728	Avg. loss: 9.975648572435603e-05	Avg. reward: 0.9549999999999994	Avg. Q: 0.9280380209287008	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.970	Steps: 45732	Avg. loss: 7.819187885615975e-05	Avg. reward: 0.9547999999999993	Avg. Q: 0.947507863243421	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.990	Steps: 45734	Avg. loss: 0.0	Avg. reward: 0.9548999999999994	Avg. Q: 0.953505128622055	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.920	Steps: 45743	Avg. loss: 0.0001541931887913961	Avg. reward: 0.9546999999999993	Avg. Q: 0.9133987029393514	Greedinessless: 0.02	Vanilla reward: 60.000
Episode reward: 0.930	Steps: 45751	Avg. loss: 0.000187662666576216	Avg. reward: 0.9541999999999993	Avg. Q: 0.8580316131313642	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.930	Steps: 45759	Avg. loss: 0.00017459571972722188	Avg. reward: 0.9538999999999994	Avg. Q: 0.8572053387761116	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.990	Steps: 45761	Avg. loss: 8.716780575923622e-05	Avg. reward: 0.9539999999999993	Avg. Q: 0.9651942948500315	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.990	Steps: 45763	Avg. loss: 0.0	Avg. reward: 0.9544999999999991	Avg. Q: 0.9648459057013193	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.970	Steps: 45767	Avg. loss: 0.00020038156071677804	Avg. reward: 0.9545999999999992	Avg. Q: 0.9419863323370615	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.940	Steps: 45774	Avg. loss: 0.00017472733452450484	Avg. reward: 0.9540999999999991	Avg. Q: 0.8756775345121112	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.920	Steps: 45783	Avg. loss: 7.708228076808155e-05	Avg. reward: 0.9536999999999993	Avg. Q: 0.8143942422337003	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.970	Steps: 45787	Avg. loss: 0.00011212871322641149	Avg. reward: 0.9537999999999992	Avg. Q: 0.9421380559603373	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.920	Steps: 45796	Avg. loss: 0.00027549659231832874	Avg. reward: 0.9534999999999992	Avg. Q: 0.8872472069881581	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.920	Steps: 45805	Avg. loss: 0.00018925244512502104	Avg. reward: 0.9534999999999992	Avg. Q: 0.833751881564105	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.960	Steps: 45810	Avg. loss: 6.261257658479735e-05	Avg. reward: 0.9538999999999993	Avg. Q: 0.9231407642364502	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.980	Steps: 45813	Avg. loss: 0.00012494856491684914	Avg. reward: 0.9537999999999992	Avg. Q: 0.9485481845008003	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.940	Steps: 45820	Avg. loss: 0.00017124485748354346	Avg. reward: 0.9532999999999993	Avg. Q: 0.9084211871737525	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.990	Steps: 45822	Avg. loss: 0.0	Avg. reward: 0.9543999999999991	Avg. Q: 0.9644951124986013	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 45827	Avg. loss: 0.00019474308646749705	Avg. reward: 0.954499999999999	Avg. Q: 0.9275152564048768	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.990	Steps: 45829	Avg. loss: 0.0001282855519093573	Avg. reward: 0.9550999999999991	Avg. Q: 0.9551433424154917	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.960	Steps: 45834	Avg. loss: 0.00014227611245587468	Avg. reward: 0.955299999999999	Avg. Q: 0.9256365378697713	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.950	Steps: 45840	Avg. loss: 0.00015521237219218165	Avg. reward: 0.955399999999999	Avg. Q: 0.8903547922770182	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.950	Steps: 45846	Avg. loss: 0.00012816931121051311	Avg. reward: 0.9552999999999991	Avg. Q: 0.9466225339306725	Greedinessless: 0.02	Vanilla reward: 72.000
Episode reward: 0.940	Steps: 45853	Avg. loss: 7.724239731032867e-05	Avg. reward: 0.9552999999999993	Avg. Q: 0.8770230724698022	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.940	Steps: 45860	Avg. loss: 5.021045944886282e-05	Avg. reward: 0.9550999999999994	Avg. Q: 0.8741138577461243	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.980	Steps: 45863	Avg. loss: 0.0	Avg. reward: 0.9552999999999995	Avg. Q: 0.9468074440956116	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.990	Steps: 45865	Avg. loss: 0.00010004417708842084	Avg. reward: 0.9552999999999995	Avg. Q: 0.9649973511695862	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.940	Steps: 45872	Avg. loss: 0.0002274769576615654	Avg. reward: 0.9552999999999995	Avg. Q: 0.8629171138718015	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 45877	Avg. loss: 5.696956213796511e-05	Avg. reward: 0.9551999999999994	Avg. Q: 0.9267804582913717	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.960	Steps: 45882	Avg. loss: 7.62504423619248e-05	Avg. reward: 0.9554999999999992	Avg. Q: 0.9488796909650167	Greedinessless: 0.02	Vanilla reward: 76.000
Episode reward: 0.960	Steps: 45887	Avg. loss: 5.5928048823261634e-05	Avg. reward: 0.9556999999999992	Avg. Q: 0.9190272649129232	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.990	Steps: 45889	Avg. loss: 0.0013627239968627691	Avg. reward: 0.9558999999999993	Avg. Q: 0.9606617093086243	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.920	Steps: 45898	Avg. loss: 5.673363739333581e-05	Avg. reward: 0.9556999999999995	Avg. Q: 0.8281198475095961	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.940	Steps: 45905	Avg. loss: 9.936221249517985e-05	Avg. reward: 0.9553999999999995	Avg. Q: 0.8715636645044599	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.920	Steps: 45914	Avg. loss: 0.00020676976419053972	Avg. reward: 0.9553999999999995	Avg. Q: 0.9156175189548068	Greedinessless: 0.02	Vanilla reward: 60.000
Episode reward: 0.970	Steps: 45918	Avg. loss: 0.0001517246273579076	Avg. reward: 0.9555999999999996	Avg. Q: 0.937940796216329	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.960	Steps: 45923	Avg. loss: 9.78994503384456e-05	Avg. reward: 0.9554999999999996	Avg. Q: 0.916424051920573	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.900	Steps: 45934	Avg. loss: 0.00012967529983143322	Avg. reward: 0.9545999999999996	Avg. Q: 0.8034386707074714	Greedinessless: 0.02	Vanilla reward: 59.000
Episode reward: 0.950	Steps: 45940	Avg. loss: 0.00014065516734262928	Avg. reward: 0.9541999999999995	Avg. Q: 0.9063089026345147	Greedinessless: 0.02	Vanilla reward: 79.000
Episode reward: 0.970	Steps: 45944	Avg. loss: 9.527649672236294e-05	Avg. reward: 0.9544999999999996	Avg. Q: 0.9464051226774851	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.940	Steps: 45951	Avg. loss: 6.464712350862101e-05	Avg. reward: 0.9543999999999997	Avg. Q: 0.9186190707342965	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 45956	Avg. loss: 0.00012351716941338964	Avg. reward: 0.9544999999999996	Avg. Q: 0.9180921951929728	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.930	Steps: 45964	Avg. loss: 9.632040018914267e-05	Avg. reward: 0.9543999999999997	Avg. Q: 0.8851004913449287	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.920	Steps: 45973	Avg. loss: 0.0002788511919789016	Avg. reward: 0.9543999999999996	Avg. Q: 0.831637583397053	Greedinessless: 0.02	Vanilla reward: 62.000
Episode reward: 0.940	Steps: 45980	Avg. loss: 0.0002573799720266834	Avg. reward: 0.9547999999999998	Avg. Q: 0.8688917529015314	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.940	Steps: 45987	Avg. loss: 6.328726885840297e-05	Avg. reward: 0.9545999999999997	Avg. Q: 0.8808992845671517	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.980	Steps: 45990	Avg. loss: 9.079163282876834e-05	Avg. reward: 0.9549999999999997	Avg. Q: 0.9470055103302002	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.980	Steps: 45993	Avg. loss: 0.00020332034910097718	Avg. reward: 0.9556999999999998	Avg. Q: 0.9380460116598341	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.900	Steps: 46004	Avg. loss: 8.616734946068998e-05	Avg. reward: 0.9552999999999998	Avg. Q: 0.8420896186973109	Greedinessless: 0.02	Vanilla reward: 52.000
Episode reward: 0.920	Steps: 46013	Avg. loss: 9.733008846524172e-05	Avg. reward: 0.9545999999999998	Avg. Q: 0.8313702455273381	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.920	Steps: 46022	Avg. loss: 9.972166662919335e-05	Avg. reward: 0.9538999999999999	Avg. Q: 0.8323907366505375	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.940	Steps: 46029	Avg. loss: 6.996623960731085e-05	Avg. reward: 0.9538	Avg. Q: 0.8780779441197714	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 46034	Avg. loss: 0.00017626378394197673	Avg. reward: 0.9536	Avg. Q: 0.9271140416463216	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.940	Steps: 46041	Avg. loss: 0.00012632083235075697	Avg. reward: 0.9537	Avg. Q: 0.8802083163034349	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.960	Steps: 46046	Avg. loss: 0.000171095656696707	Avg. reward: 0.9534999999999999	Avg. Q: 0.9003761013348898	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.940	Steps: 46053	Avg. loss: 0.00010841706534847617	Avg. reward: 0.9530999999999998	Avg. Q: 0.9027677320298695	Greedinessless: 0.02	Vanilla reward: 75.000
Episode reward: 0.990	Steps: 46055	Avg. loss: 0.0	Avg. reward: 0.9531999999999999	Avg. Q: 0.9646329482396444	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.920	Steps: 46064	Avg. loss: 0.00010557668307834926	Avg. reward: 0.9525999999999999	Avg. Q: 0.8392827577061124	Greedinessless: 0.02	Vanilla reward: 67.000
Episode reward: 0.910	Steps: 46074	Avg. loss: 0.00016112923549371772	Avg. reward: 0.9518999999999999	Avg. Q: 0.8091059565544129	Greedinessless: 0.02	Vanilla reward: 58.000
Episode reward: 0.990	Steps: 46076	Avg. loss: 4.357305442681536e-05	Avg. reward: 0.9525999999999998	Avg. Q: 0.9595223367214203	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.920	Steps: 46085	Avg. loss: 8.08286276878789e-05	Avg. reward: 0.9518999999999999	Avg. Q: 0.9546451082936039	Greedinessless: 0.02	Vanilla reward: 57.000
Episode reward: 0.930	Steps: 46093	Avg. loss: 0.00026109082318725996	Avg. reward: 0.9518999999999999	Avg. Q: 0.920528640349706	Greedinessless: 0.02	Vanilla reward: 64.000
Episode reward: 0.800	Steps: 46114	Avg. loss: 0.00011706724180839955	Avg. reward: 0.9505999999999999	Avg. Q: 0.8849155193283444	Greedinessless: 0.02	Vanilla reward: -1.000
Episode reward: 0.930	Steps: 46122	Avg. loss: 0.00012187318134238012	Avg. reward: 0.9504	Avg. Q: 0.8619323894381523	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.990	Steps: 46124	Avg. loss: 0.00014397507766261697	Avg. reward: 0.9511	Avg. Q: 0.9647350410620371	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.970	Steps: 46128	Avg. loss: 0.00010834766726475209	Avg. reward: 0.9516	Avg. Q: 0.9503863056500753	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.930	Steps: 46136	Avg. loss: 0.00014610904690925963	Avg. reward: 0.9516000000000001	Avg. Q: 0.8637973517179489	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.960	Steps: 46141	Avg. loss: 6.703679537167773e-05	Avg. reward: 0.9516	Avg. Q: 0.9253737370173136	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.910	Steps: 46151	Avg. loss: 0.00012640162458410487	Avg. reward: 0.9508999999999999	Avg. Q: 0.798930162191391	Greedinessless: 0.02	Vanilla reward: 58.000
Episode reward: 0.960	Steps: 46156	Avg. loss: 0.00019070400958298706	Avg. reward: 0.9506999999999999	Avg. Q: 0.9244507312774658	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.990	Steps: 46158	Avg. loss: 0.0	Avg. reward: 0.9508999999999999	Avg. Q: 0.951737254858017	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.930	Steps: 46166	Avg. loss: 9.132550258073024e-05	Avg. reward: 0.951	Avg. Q: 0.92269516736269	Greedinessless: 0.02	Vanilla reward: 64.000
Episode reward: 0.960	Steps: 46171	Avg. loss: 9.864802268566564e-05	Avg. reward: 0.9509999999999998	Avg. Q: 0.9356720646222433	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.970	Steps: 46175	Avg. loss: 9.254400356439874e-05	Avg. reward: 0.9512999999999998	Avg. Q: 0.9427565336227417	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.960	Steps: 46180	Avg. loss: 0.0002140260039595887	Avg. reward: 0.9513999999999997	Avg. Q: 0.9202458143234253	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.910	Steps: 46190	Avg. loss: 8.392479139729403e-05	Avg. reward: 0.9506999999999998	Avg. Q: 0.8399177849292755	Greedinessless: 0.02	Vanilla reward: 56.000
Episode reward: 0.940	Steps: 46197	Avg. loss: 0.00010944378300337121	Avg. reward: 0.9503999999999998	Avg. Q: 0.9521723645074027	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.970	Steps: 46201	Avg. loss: 0.00014593786909244955	Avg. reward: 0.9504999999999997	Avg. Q: 0.9443567444880804	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.910	Steps: 46211	Avg. loss: 0.00011365560931153595	Avg. reward: 0.9501999999999995	Avg. Q: 0.8283168156941731	Greedinessless: 0.02	Vanilla reward: 56.000
Episode reward: 0.970	Steps: 46215	Avg. loss: 0.00014560215640813112	Avg. reward: 0.9508999999999996	Avg. Q: 0.9408542464176813	Greedinessless: 0.02	Vanilla reward: 87.000
Episode reward: 0.990	Steps: 46217	Avg. loss: 0.00015702497330494225	Avg. reward: 0.9513999999999995	Avg. Q: 0.953354408343633	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.930	Steps: 46225	Avg. loss: 0.0001595373105374165	Avg. reward: 0.9510999999999994	Avg. Q: 0.864250880976518	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.960	Steps: 46230	Avg. loss: 5.5645119573455304e-05	Avg. reward: 0.9514999999999993	Avg. Q: 0.9306975324948629	Greedinessless: 0.02	Vanilla reward: 83.000
Episode reward: 0.930	Steps: 46238	Avg. loss: 0.00014782676589675248	Avg. reward: 0.9515999999999996	Avg. Q: 0.8686654046177864	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.900	Steps: 46249	Avg. loss: 0.00013929035776527599	Avg. reward: 0.9508999999999994	Avg. Q: 0.8582006078777891	Greedinessless: 0.02	Vanilla reward: 52.000
Episode reward: 0.990	Steps: 46251	Avg. loss: 0.0	Avg. reward: 0.9509999999999995	Avg. Q: 0.9654240210851034	Greedinessless: 0.02	Vanilla reward: 95.000
Episode reward: 0.950	Steps: 46257	Avg. loss: 0.00014826429469394498	Avg. reward: 0.9507999999999995	Avg. Q: 0.9431962569554647	Greedinessless: 0.02	Vanilla reward: 72.000
Episode reward: 0.980	Steps: 46260	Avg. loss: 5.298079486237839e-05	Avg. reward: 0.9507999999999996	Avg. Q: 0.9370581838819716	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.980	Steps: 46263	Avg. loss: 0.0	Avg. reward: 0.9506999999999997	Avg. Q: 0.9563976791169908	Greedinessless: 0.02	Vanilla reward: 91.000
Episode reward: 0.870	Steps: 46277	Avg. loss: 8.377763333555777e-05	Avg. reward: 0.9499999999999997	Avg. Q: 0.8874782735393161	Greedinessless: 0.02	Vanilla reward: 37.000
Episode reward: 0.910	Steps: 46287	Avg. loss: 0.00018217875913251191	Avg. reward: 0.9491999999999997	Avg. Q: 0.8353952805201212	Greedinessless: 0.02	Vanilla reward: 56.000
Episode reward: 0.940	Steps: 46294	Avg. loss: 0.00012147581219323911	Avg. reward: 0.9489999999999997	Avg. Q: 0.9321039971851167	Greedinessless: 0.02	Vanilla reward: 68.000
Episode reward: 0.960	Steps: 46299	Avg. loss: 0.00029324687784537673	Avg. reward: 0.9486999999999998	Avg. Q: 0.9512934962908427	Greedinessless: 0.02	Vanilla reward: 76.000
Episode reward: 0.900	Steps: 46310	Avg. loss: 8.931708240803952e-05	Avg. reward: 0.9477999999999998	Avg. Q: 0.8479991808082118	Greedinessless: 0.02	Vanilla reward: 52.000
Episode reward: 0.930	Steps: 46318	Avg. loss: 7.605018618050963e-05	Avg. reward: 0.9474999999999999	Avg. Q: 0.8592244535684586	Greedinessless: 0.02	Vanilla reward: 71.000
Episode reward: 0.920	Steps: 46327	Avg. loss: 3.4151371437474154e-05	Avg. reward: 0.9474999999999999	Avg. Q: 0.9160163998603821	Greedinessless: 0.02	Vanilla reward: 60.000
